"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w3) [A]","Current(w4) [A]"
2.24999999999999,1,-0.661683795285483,-0.889950656944143,1
2.25999999999999,0.998026728428276,-0.641380860452885,-0.858298266003651,0.998026728428276
2.26999999999999,0.992114701314486,-0.618549411035721,-0.823251739573131,0.992114701314486
2.27999999999999,0.982287250728701,-0.593279591461593,-0.784949455599877,0.982287250728701
2.28999999999999,0.968583161128647,-0.565671168029431,-0.74354263910669,0.968583161128647
2.29999999999999,0.951056516295174,-0.535833135539703,-0.699194765639059,0.951056516295174
2.30999999999999,0.929776485888275,-0.503883286710069,-0.652080915801309,0.929776485888275
2.31999999999999,0.904827052466047,-0.469947747684185,-0.602387084672798,0.904827052466047
2.32999999999999,0.876306680043894,-0.434160480132364,-0.550309447541097,0.876306680043894
2.33999999999999,0.844327925502049,-0.396662752709401,-0.496053586070519,0.844327925502049
2.34999999999999,0.809016994374984,-0.357602583429102,-0.439833676543099,0.809016994374984
2.35999999999999,0.770513242775829,-0.317134155635819,-0.381871645187035,0.770513242775829
2.36999999999999,0.728968627421455,-0.275417209538202,-0.322396291984109,0.728968627421455
2.37999999999999,0.684547105928735,-0.232616411748053,-0.261642387927946,0.684547105928735
2.38999999999999,0.637423989748739,-0.188900705493627,-0.19984974844219,0.637423989748739
2.39999999999999,0.587785252292524,-0.144442643894938,-0.137262287035918,0.587785252292524
2.40999999999999,0.53582679497905,-0.0994177090277349,-0.0741270527352469,0.53582679497905
2.41999999999999,0.481753674101771,-0.0540036193514955,-0.0106932550876144,0.481753674101771
2.42999999999999,0.425779291565132,-0.00837962837318548,0.0527887192635926,0.425779291565132
2.43999999999999,0.368124552684736,0.0372741827446652,0.116068294758498,0.368124552684736
2.44999999999999,0.309016994375007,0.0827776158563829,0.178895695750489,0.309016994375007
2.45999999999999,0.248689887164916,0.127951067009943,0.241022932256965,0.248689887164916
2.46999999999999,0.187381314585789,0.172616235182253,0.302204778579208,0.187381314585789
2.47999999999999,0.125333233564369,0.216596825989011,0.362199741122964,0.125333233564369
2.48999999999999,0.0627905195293757,0.259719247376706,0.420771011396879,0.0627905195293757
2.49999999999999,6.45611696179827e-14,0.301813294732626,0.477687400557183,6.45611696179827e-14
2.50999999999999,-0.0627905195292486,0.342712822503005,0.532724251763177,-0.0627905195292486
2.51999999999999,-0.12533323356424,0.382256400018313,0.585664326837387,-0.12533323356424
2.52999999999999,-0.187381314585664,0.420287948426177,0.636298663495654,-0.187381314585664
2.53999999999998,-0.248689887164731,0.456657356691605,0.684427400001029,-0.248689887164731
2.54999999999998,-0.309016994374827,0.49122107408747,0.729860563983106,-0.309016994374827
2.55999999999998,-0.36812455268456,0.523842676577347,0.772418822069981,-0.36812455268456
2.56999999999998,-0.425779291564957,0.554393405238349,0.811934187562425,-0.425779291564957
2.57999999999998,-0.481753674101603,0.582752674484736,0.848250683586216,-0.481753674101603
2.58999999999998,-0.535826794978888,0.608808547818224,0.881224958389309,-0.535826794978888
2.59999999999998,-0.587785252292372,0.632458179757615,0.910726851229863,-0.587785252292372
2.60999999999998,-0.637423989748593,0.653608221440162,0.936639905885415,-0.637423989748593
2.61999999999998,-0.684547105928597,0.672175189272188,0.958861830494223,-0.684547105928597
2.62999999999998,-0.728968627421325,0.688085794237964,0.977304900939715,-0.728968627421325
2.63999999999998,-0.770513242775709,0.701277231232615,0.991896307215284,-0.770513242775709
2.64999999999998,-0.809016994374873,0.71169742682176,1.00257844071387,-0.809016994374873
2.65999999999998,-0.844327925501947,0.719305244721175,1.00930912151919,-0.844327925501947
2.66999999999998,-0.876306680043802,0.724070648256747,1.01206176488612,-0.876306680043802
2.67999999999998,-0.904827052465965,0.725974818750366,1.01082548621709,-0.904827052465965
2.68999999999998,-0.929776485888205,0.725010229936326,1.00560514380761,-0.929776485888205
2.69999999999998,-0.951056516295115,0.721180677466827,0.996421319899934,-0.951056516295115
2.70999999999998,-0.9685831611286,0.714501264073836,0.983310239266907,-0.9685831611286
2.71999999999998,-0.982287250728664,0.704998339876973,0.966323626236828,-0.982287250728664
2.72999999999998,-0.992114701314462,0.69270939848961,0.945528500593162,-0.992114701314462
2.73999999999998,-0.998026728428264,0.677682928835135,0.921006913230247,-0.998026728428264
2.74999999999998,-1,0.659978223948258,0.892855621889188,-1
2.75999999999998,-0.99802672842828,0.639665146965719,0.86118570976802,-0.99802672842828
2.76999999999998,-0.992114701314494,0.616823855264977,0.826122146750904,-0.992114701314494
2.77999999999998,-0.982287250728712,0.591544484198502,0.787803296425143,-0.982287250728712
2.78999999999998,-0.968583161128663,0.56392679143855,0.746380369918423,-0.968583161128663
2.79999999999998,-0.951056516295193,0.534079763118986,0.702016829056894,-0.951056516295193
2.80999999999998,-0.929776485888299,0.502121183819878,0.654887741467425,-0.929776485888299
2.81999999999998,-0.904827052466073,0.468177171614844,0.605179089337784,-0.904827052466073
2.82999999999998,-0.876306680043924,0.4323816804946,0.553087035718259,-0.876306680043924
2.83999999999998,-0.844327925502083,0.394875971551299,0.498817150178271,-0.844327925502083
2.84999999999998,-0.809016994375022,0.355808055545341,0.442583597489244,-0.809016994375022
2.85999999999998,-0.77051324277587,0.315332108745532,0.384608292549391,-0.77051324277587
2.86999999999998,-0.728968627421499,0.273607864524757,0.325120024422677,-0.728968627421499
2.87999999999998,-0.684547105928782,0.23079998285188,0.264353553498,-0.684547105928782
2.88999999999998,-0.637423989748789,0.187077400552941,0.202548684940301,-0.637423989748789
2.89999999999998,-0.587785252292577,0.142612664494086,0.139949322302793,-0.587785252292577
2.90999999999998,-0.535826794979102,0.097581250709215,0.0768025049562419,-0.535826794979102
2.91999999999998,-0.481753674101826,0.0521608717954195,0.013357433074379,-0.481753674101826
2.92999999999998,-0.425779291565187,0.00653077557824328,-0.0501355157889444,-0.425779291565187
2.93999999999998,-0.368124552684795,-0.0391289622836157,-0.113425774888066,-0.368124552684795
2.94999999999998,-0.309016994375068,-0.0846381489845354,-0.176263577102302,-0.309016994375068
2.95999999999998,-0.248689887164978,-0.129817185748427,-0.238400940741527,-0.248689887164978
2.96999999999998,-0.18738131458585,-0.174487776568557,-0.299592648137805,-0.18738131458585
2.97999999999998,-0.125333233564431,-0.218473631939485,-0.359597213514584,-0.125333233564431
2.98999999999998,-0.0627905195294414,-0.261601164501077,-0.418177835875872,-0.0627905195294414
2.99999999999998,-1.25079766837506e-13,-0.303700174222346,-0.475103333781115,-1.25079766837506e-13
3.00999999999998,0.0627905195291882,-0.34460452000394,-0.530149057456784,0.0627905195291882
3.01999999999998,0.125333233564179,-0.384152775435283,-0.58309777563962,0.125333233564179
3.02999999999998,0.187381314585601,-0.422188865874602,-0.633740532683117,0.187381314585601
3.03999999999998,0.248689887164732,-0.458562684302373,-0.681877473366017,0.248689887164732
3.04999999999998,0.309016994374827,-0.493130683903252,-0.72731863165801,0.309016994374827
3.05999999999998,0.36812455268456,-0.525756444448723,-0.769884680171094,0.36812455268456
3.06999999999998,0.425779291564957,-0.55631121072329,-0.809407638249691,0.425779291564957
3.07999999999998,0.481753674101603,-0.58467440068008,-0.84573153463695,0.481753674101603
3.08999999999998,0.535826794978891,-0.610734081322676,-0.878713023258001,0.535826794978891
3.09999999999998,0.587785252292372,-0.634387410439382,-0.908221948692595,0.587785252292372
3.10999999999998,0.63742398974859,-0.655541042517758,-0.934141860043235,0.63742398974859
3.11999999999998,0.684547105928594,-0.674111497086453,-0.95637047041358,0.684547105928594
3.12999999999998,0.728968627421325,-0.690025488200073,-0.974820060703544,0.728968627421325
3.13999999999998,0.770513242775709,-0.703220213720344,-0.98941782566681,0.770513242775709
3.14999999999998,0.809016994374873,-0.713643603011045,-1.00010616125363,0.809016994374873
3.15999999999998,0.844327925501947,-0.721254522685308,-1.00684289220927,0.844327925501947
3.16999999999998,0.876306680043802,-0.726022938736668,-1.00960143802875,0.876306680043802
3.17999999999998,0.904827052465965,-0.72793003512878,-1.00837091835364,0.904827052465965
3.18999999999998,0.929776485888204,-0.726968288062301,-1.00315619569419,0.929776485888204
3.19999999999998,0.951056516295114,-0.723141495745145,-0.993977856144835,0.951056516295114
3.20999999999998,0.968583161128599,-0.716464763301235,-0.980872128323558,0.968583161128599
3.21999999999998,0.982287250728665,-0.706964443144327,-0.963890740458633,0.982287250728665
3.22999999999998,0.992114701314462,-0.694678031066268,-0.943100715923629,0.992114701314462
3.23999999999998,0.998026728428264,-0.679654018261528,-0.918584108994171,0.998026728428264
3.24999999999998,1,-0.661951699896071,-0.890437681064375,1
3.25999999999998,0.99802672842828,-0.641640941059211,-0.858772518480907,0.99802672842828
3.26999999999998,0.992114701314494,-0.618801901177502,-0.823713594438346,0.992114701314494
3.27999999999998,0.982287250728713,-0.59352471756911,-0.785399275656781,0.982287250728713
3.28999999999998,0.968583161128663,-0.565909149727299,-0.743980776262305,0.968583161128663
3.29999999999998,0.951056516295193,-0.536064185587647,-0.699621561059007,0.951056516295193
3.30999999999998,0.929776485888298,-0.504107611509679,-0.652496700471914,0.929776485888298
3.31999999999998,0.904827052466073,-0.470165547303139,-0.602792179554234,0.904827052466073
3.32999999999998,0.876306680043924,-0.434371948575692,-0.55070416402357,0.876306680043924
3.33999999999998,0.844327925502083,-0.396868078028477,-0.496438225998812,0.844327925502083
3.34999999999998,0.809016994375022,-0.357801947985251,-0.440208532863711,0.809016994375022
3.35999999999998,0.77051324277587,-0.317327736232483,-0.382237001923508,0.77051324277587
3.36999999999998,0.728968627421499,-0.275605177594912,-0.322752424659126,0.728968627421499
3.37999999999998,0.684547105928782,-0.232798933461664,-0.2619895637742,0.684547105928782
3.38999999999998,0.637423989748789,-0.189077942023928,-0.200188226669999,0.637423989748789
3.39999999999998,0.587785252292574,-0.144614751507595,-0.137592319098783,0.587785252292574
