"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w4) [A]","Current(w6) [A]","Current(w2)+Current(w4)+Current(w6) [A]"
1.1,0.587785252292473,-0.465667964088731,0.119023915076831,0.108014520847377,-0.238629528164523
1.11,0.637423989748689,-0.495152374136675,0.139305827377491,0.125981298309849,-0.229865248449335
1.12,0.684547105928689,-0.522653925176146,0.158982978917054,0.143477161320297,-0.220193784938795
1.13,0.728968627421411,-0.548064194560765,0.177978041212978,0.160432845102833,-0.209653308244954
1.14,0.770513242775789,-0.571283010292548,0.196216375597061,0.176781217570709,-0.198285417124778
1.15,0.809016994374947,-0.59221884565537,0.213626326264272,0.192457545379844,-0.186134974011254
1.16,0.844327925502014,-0.610789184050191,0.230139503377162,0.207399748269796,-0.173249932403233
1.17,0.876306680043864,-0.626920841174116,0.245691053475587,0.221548643925946,-0.159681143772583
1.18,0.904827052466019,-0.64055025628295,0.26021991461619,0.234848184019254,-0.145482157647506
1.19,0.929776485888251,-0.65162374193349,0.273669058498819,0.247245672074116,-0.130709011360555
1.2,0.951056516295153,-0.660097695956641,0.285985713616402,0.258691974188802,-0.115420008151437
1.21,0.968583161128631,-0.665938773727022,0.297121576661343,0.269141711128884,-0.099675485936795
1.22,0.982287250728688,-0.669124020008762,0.307033000284289,0.278553437854589,-0.083537581869884
1.23,0.992114701314478,-0.669640959523169,0.315681166300457,0.286889807792983,-0.067069985429729
1.24,0.998026728428272,-0.667487645674308,0.323032239963364,0.294117719703116,-0.050337686007828
1.25,1,-0.662672669044975,0.32905750188301,0.30020844859513,-0.033406718566835
1.26,0.998026728428272,-0.655215123289746,0.333733462563484,0.305137758246189,-0.0163439024800729
1.27,0.992114701314478,-0.645144529203171,0.337041954774936,0.308885998026525,0.000783423598289978
1.28,0.982287250728689,-0.632500719394568,0.338970205110465,0.311438179650125,0.017907665366022
1.29,0.968583161128632,-0.617333680154812,0.339510884746657,0.312784036890719,0.034961241482564
1.3,0.951056516295154,-0.599703354647178,0.338662138122388,0.312918065569537,0.0518768490447469
1.31,0.929776485888252,-0.579679406193378,0.336427590463812,0.311839545573236,0.06858772984367
1.32,0.90482705246602,-0.557340943837033,0.332816333280238,0.309552543843553,0.085027933286758
1.33,0.876306680043864,-0.532776209022213,0.327842889171801,0.306065897889487,0.101132578039075
1.34,0.844327925502015,-0.506082229102594,0.321527153538194,0.301393181122223,0.116838105557823
1.35,0.809016994374948,-0.477364432670023,0.313894316849953,0.295552649616655,0.132082533796585
1.36,0.77051324277579,-0.446736235337987,0.30497476471388,0.28856716957594,0.146805698951833
1.37,0.728968627421412,-0.414318589429521,0.294803959233018,0.28046412704569,0.160949496849187
1.38,0.68454710592869,-0.380239510618675,0.283422296636102,0.271275320862512,0.174458106879939
1.39,0.63742398974869,-0.344633568280303,0.270874950730363,0.261036835329691,0.187278217779751
1.4,0.587785252292473,-0.307641358805707,0.257211692580739,0.249788899773311,0.199359233548343
1.41,0.535826794978997,-0.269408947380884,0.242486695441791,0.237575727594822,0.210653475655729
1.42,0.481753674101716,-0.230087292346911,0.226758319322236,0.224445344629531,0.221116371604856
1.43,0.425779291565072,-0.189831651124388,0.210088883015763,0.210449397278054,0.230706629169429
1.44,0.368124552684678,-0.148800965321052,0.192544415456864,0.195642948692895,0.239386398828707
1.45,0.309016994374948,-0.107157235171012,0.174194398237881,0.18008426325265,0.247121426319519
1.46,0.248689887164855,-0.0650648788881751,0.155111489071853,0.163834574827889,0.253881185011567
1.47,0.187381314585726,-0.022690084862738,0.135371235094147,0.146957845849119,0.259638996080528
1.48,0.125333233564306,0.0197998450778761,0.115051776983035,0.129520515852977,0.264372137913888
1.49,0.0627905195293152,0.0622371548113959,0.0942335378106316,0.111591236468129,0.268061929090157
1.5,3.67394039744206e-16,0.104454296845016,0.0729989065941265,0.0932406038906865,0.270693807329829
1.51,-0.0627905195293127,0.146284594535858,0.051431915499485,0.0745408778868895,0.272257387922232
1.52,-0.125333233564303,0.187562897219401,0.0296179044041852,0.0555656977167969,0.272746499340383
1.53,-0.187381314585723,0.228126233389495,0.00764318625008348,0.0363897903563687,0.272159209995947
1.54,-0.248689887164855,0.267814454239187,-0.0144052935571344,0.0170886772018431,0.270497837883896
1.55,-0.309016994374947,0.306470866270512,-0.0364403001280311,-0.00226162490461812,0.267768941237863
1.56,-0.368124552684677,0.343942846386842,-0.0583746552272189,-0.0215849039183262,0.263983287241297
1.56999999999999,-0.425779291565015,0.380082448846412,-0.0801215774235427,-0.0408050527326101,0.259155818690259
1.57999999999999,-0.481753674101659,0.414746985741234,-0.101595030068459,-0.0598463701017432,0.253305585571032
1.58999999999999,-0.535826794978943,0.447799591394215,-0.122710055247093,-0.0786338591975517,0.24645567694957
1.59999999999999,-0.587785252292421,0.47910976086232,-0.143383112899606,-0.0970935233501655,0.238633124612549
1.60999999999999,-0.637423989748641,0.508553869377645,-0.163532408374925,-0.115152658715473,0.229868802287247
1.61999999999999,-0.684547105928643,0.536015654394864,-0.18307821628342,-0.132740139846445,0.220197298264999
1.62999999999999,-0.728968627421368,0.561386679265265,-0.201943195209937,-0.149786702694006,0.209656781361322
1.63999999999999,-0.770513242775748,0.584566757581598,-0.220052692044248,-0.166225215382769,0.198288850154581
1.64999999999999,-0.80901699437491,0.605464350442813,-0.237335036831182,-0.181990944749048,0.186138368862583
1.65999999999999,-0.844327925501981,0.623996929089044,-0.253721826632402,-0.197021813068962,0.17325328938768
1.66999999999999,-0.876306680043833,0.640091295356529,-0.269148194009306,-0.21125863843675,0.159684462910473
1.67999999999999,-0.904827052465992,0.653683878286655,-0.283553063489016,-0.224645373949168,0.145485440848471
1.68999999999999,-0.929776485888228,0.664720977738957,-0.296879393979249,-0.237129325235884,0.130712258523824
1.69999999999999,-0.951056516295134,0.673158980339482,-0.309074401077854,-0.248661359768784,0.115423219492844
1.70999999999999,-0.968583161128615,0.678964530401817,-0.32008976751032,-0.259196099999957,0.09967866289154
1.71999999999999,-0.982287250728677,0.682114662314001,-0.329881833979624,-0.268692103485914,0.083540724848463
1.72999999999999,-0.99211470131447,0.682596890277799,-0.338411769292254,-0.277112026316374,0.067073094669171
1.73999999999999,-0.998026728428268,0.680409257799169,-0.345645725987315,-0.284422769583045,0.050340762228809
1.74999999999999,-1,0.675560345719945,-0.351554972499784,-0.290595610443408,0.0334097627767531
1.75999999999999,-0.998026728428276,0.668069238042937,-0.356116007118805,-0.29560631602857,0.0163469148955621
1.76999999999999,-0.992114701314486,0.657965446761762,-0.359310650485144,-0.299435238561584,-0.000780442284965932
1.77999999999999,-0.982287250728701,0.645288795131766,-0.36112611717367,-0.302067392746054,-0.017904714787958
1.78999999999999,-0.968583161128647,0.630089260835911,-0.361555066400427,-0.303492515461898,-0.034958321026414
1.79999999999999,-0.951056516295174,0.612426778674427,-0.360595630956953,-0.303705105921305,-0.0518739582038311
1.80999999999999,-0.929776485888275,0.592371003867017,-0.358251424440796,-0.302704447569233,-0.068584868143012
1.81999999999999,-0.904827052466046,0.570001037191603,-0.354531527118624,-0.300494610564362,-0.085025100491383
1.82999999999999,-0.876306680043894,0.54540511279752,-0.349450449790983,-0.297084436210279,-0.101129773203742
1.83999999999999,-0.844327925502049,0.518680250329495,-0.343028076736888,-0.292487501945302,-0.116835328352695
1.84999999999999,-0.809016994374985,0.489931871089828,-0.335289587648613,-0.286722067236942,-0.132079783795727
1.85999999999999,-0.770513242775829,0.459273383280872,-0.326265357289658,-0.279811002258781,-0.146802976267567
1.86999999999999,-0.728968627421455,0.426825733394656,-0.315990835840633,-0.271781697618576,-0.160946800064553
1.87999999999999,-0.684547105928735,0.392716929287422,-0.304506409832522,-0.262665955387506,-0.174455435932606
1.88999999999999,-0.637423989748739,0.357081534407284,-0.291857242553348,-0.252499864537896,-0.18727557268396
1.89999999999999,-0.587785252292524,0.320060138369731,-0.278093093612753,-0.241323658305143,-0.199356613548165
1.90999999999999,-0.53582679497905,0.281798801056116,-0.263268126420467,-0.229181555280251,-0.210650880644602
1.91999999999999,-0.481753674101771,0.242448474535234,-0.247440690869364,-0.216121584800475,-0.221113801134605
1.92999999999999,-0.42577929156513,0.202164409798968,-0.230673095273122,-0.202195397062898,-0.230704082537052
1.93999999999999,-0.368124552684737,0.161105544385241,-0.213031358831939,-0.187458060968613,-0.239383875415311
1.94999999999999,-0.309016994375009,0.11943387102694,-0.194584953308058,-0.171967844999195,-0.247118927280313
1.95999999999999,-0.248689887164916,0.0773138047772509,-0.175406525641582,-0.155785987143298,-0.253878708007629
1.96999999999999,-0.187381314585787,0.034911527562983,-0.155571614286022,-0.138976454651756,-0.259636541374795
1.97999999999999,-0.125333233564368,-0.00760566382730329,-0.13515834978626,-0.121605691883982,-0.264369705497545
1.98999999999999,-0.0627905195293773,-0.0500700176592528,-0.114247145774905,-0.103742355520983,-0.268059518955141
1.99999999999999,-6.26623480986677e-14,-0.0923139914658247,-0.0929203822407649,-0.0854570452938368,-0.270691419000426
2.00999999999999,0.0627905195292505,-0.134170912521046,-0.0712620818470986,-0.0668220270533906,-0.272255021421535
2.01999999999999,0.125333233564241,-0.175475634303188,-0.0493575750205642,-0.0479109433282472,-0.272744152651999
2.02999999999999,0.187381314585662,-0.216065190834277,-0.0272931655299213,-0.0287985278142725,-0.272156884178471
2.03999999999999,0.248689887164794,-0.255779437082342,-0.005155790764135,-0.00956030526797557,-0.270495533114453
2.04999999999999,0.309016994374888,-0.294461683730572,0.016967324796628,0.00972770236098347,-0.267766656572961
2.05999999999999,0.368124552684619,-0.331959310360595,0.0389890100750722,0.0289892783684972,-0.263981021917026
2.06999999999999,0.425779291565015,-0.368124376782626,0.0608224939716327,0.0481483105111804,-0.259153572299813
2.07999999999999,0.481753674101658,-0.402814198318019,0.0823817472520115,0.0671290919206113,-0.253303359145396
2.08999999999999,0.535826794978944,-0.435891911814874,0.103581820483668,0.0858566221926614,-0.246453469138545
2.09999999999999,0.587785252292422,-0.467227017785456,0.124339182433148,0.104256899490267,-0.238630935862041
2.10999999999999,0.63742398974864,-0.496695893294353,0.144572046800461,0.122257213969914,-0.229866632523978
2.11999999999999,0.684547105928641,-0.524182279554195,0.164200696287237,0.139786436980729,-0.220195146286229
2.12999999999999,0.728968627421369,-0.549577742728909,0.183147797655395,0.156775298612126,-0.209654646461388
2.13999999999999,0.77051324277575,-0.572782100263476,0.201338705059462,0.173156661863894,-0.19828673334012
2.14999999999999,0.809016994374909,-0.593703816405629,0.218701757576596,0.188865789115006,-0.186136269714027
2.15999999999999,0.84432792550198,-0.612260364124739,0.235168559556632,0.203840597613807,-0.1732512069543
2.16999999999999,0.876306680043832,-0.628378550414138,0.250674251185064,0.218021900545864,-0.15968239868321
2.17999999999999,0.904827052465992,-0.641994804444829,0.265157765686632,0.231353646372772,-0.145483392385425
2.18999999999999,0.929776485888228,-0.653055429731151,0.278562067709114,0.243783135263768,-0.130710226758269
2.19999999999999,0.951056516295134,-0.661516816129255,0.290834381358254,0.255261230456101,-0.1154212043149
2.20999999999999,0.968583161128615,-0.6673456106565,0.301926397315388,0.265742549424494,-0.099676663916618
2.21999999999999,0.982287250728677,-0.670518849297155,0.311794462561278,0.275185645006417,-0.08353874172946
2.22999999999999,0.99211470131447,-0.67102404898723,0.320399753692768,0.283553168154374,-0.067071127140088
2.23999999999999,0.998026728428268,-0.668859255659484,0.327708430288829,0.290812015073585,-0.05033881029707
2.24999999999999,1,-0.664033052355861,0.33369176768022,0.296933458583744,-0.033407826091897
2.25999999999999,0.998026728428276,-0.656564525093618,0.338326271367518,0.301893260599025,-0.016344993127075
2.26999999999999,0.992114701314486,-0.646483188429162,0.341593768681431,0.305671768762044,0.000782349014313011
2.27999999999999,0.982287250728701,-0.633828867330806,0.343481481088647,0.308253993072535,0.017906606830376
2.28999999999999,0.968583161128647,-0.618651541861856,0.343982074605581,0.309629665727203,0.034960198470928
2.29999999999999,0.951056516295174,-0.60101114856743,0.343093688602104,0.309793281284462,0.051875821319136
2.30999999999999,0.929776485888275,-0.580977344571698,0.340819943266673,0.308744118343023,0.068586717037998
2.31999999999999,0.904827052466047,-0.558629232557578,0.337169925370902,0.306486242606177,0.085026935419501
2.32999999999999,0.876306680043894,-0.534055048637171,0.332158152157281,0.303028490693847,0.101131594213957
2.33999999999999,0.844327925502049,-0.507351813840462,0.325804514358809,0.298384435298273,0.11683713581662
2.34999999999999,0.809016994374984,-0.478624951692679,0.318134197759084,0.292572331674423,0.132081577740828
2.35999999999999,0.770513242775829,-0.447987871434631,0.309177583192351,0.285615045035249,0.146804756792969
2.36999999999999,0.728968627421455,-0.415561521731564,0.298970127526974,0.277539961748056,0.160948567543466
2.37999999999999,0.684547105928735,-0.381473911407631,0.287552222942269,0.268378879343227,0.174457190877865
2.38999999999999,0.637423989748739,-0.345859606727755,0.27496903823453,0.258167882450739,0.187277313957514
2.39999999999999,0.587785252292524,-0.308859197423937,0.261270340051175,0.24694719967162,0.199358342298858
2.40999999999999,0.53582679497905,-0.270618745133486,0.246510296929863,0.234761045246223,0.2106525970426
2.41999999999999,0.481753674101771,-0.231289203674499,0.230747264332202,0.221657443731685,0.221115504389388
2.42999999999999,0.425779291565132,-0.191025825045813,0.214043556837182,0.207688042342221,0.23070577413359
2.43999999999999,0.368124552684736,-0.149987548185991,0.19646519952655,0.192907903835065,0.239385555175624
2.44999999999999,0.309016994375007,-0.108336367350317,0.178081668385993,0.177375293368486,0.247120594404162
2.45999999999999,0.248689887164916,-0.0662366986166821,0.158965617643035,0.161151444364739,0.253880363391092
2.46999999999999,0.187381314585789,-0.0238547253804713,0.139192589877974,0.14430032169513,0.259638186192633
2.47999999999999,0.125333233564369,0.0186422539577289,0.118840720977022,0.126888362351454,0.264371337286205
2.48999999999999,0.0627905195293757,0.061086487533488,0.0979904309480757,0.108984220637804,0.268061139119368
2.49999999999999,6.45611696179827e-14,0.103310431008647,0.076724104698151,0.0906584929617639,0.270693028668562
2.50999999999999,-0.0627905195292486,0.14514741124243,0.0551257693256017,0.0719834391830601,0.272256619751092
2.51999999999999,-0.12533323356424,0.186432280365065,0.0332807607478463,0.0530326992357212,0.272745740348633
2.52999999999999,-0.187381314585664,0.227002071196042,0.0112753877609847,0.0338810012785491,0.272158460235576
2.53999999999999,-0.248689887164793,0.26669663754697,-0.0108034068622355,0.0146038680887421,0.270497098773477
2.54999999999999,-0.309016994374888,0.305359288344984,-0.0328683934236242,-0.00472268401292158,0.267768210908438
2.55999999999999,-0.368124552684619,0.34283740503157,-0.0548323970186566,-0.0240224410582703,0.263982566954643
2.56999999999999,-0.425779291565015,0.378983042924044,-0.0766086403437963,-0.0432192956744178,0.25915510690583
2.57999999999999,-0.481753674101659,0.413653518178265,-0.0981110908986376,-0.0622375452926995,0.253304881986928
2.58999999999999,-0.535826794978942,0.446711967647519,-0.119254794467792,-0.0810021916129304,0.246454981566797
2.59999999999999,-0.587785252292421,0.478027889203664,-0.139956213445095,-0.0994392369817167,0.238632438776852
2.60999999999999,-0.63742398974864,0.507477660558928,-0.160133558236198,-0.117475976869649,0.229868125453081
2.61999999999999,-0.684547105928644,0.534945021283732,-0.179707107420903,-0.135041284882391,0.220196628980438
2.62999999999998,-0.728968627421325,0.560321536827362,-0.198599521690391,-0.152065894465432,0.209656120671539
2.63999999999998,-0.770513242775709,0.583507023471337,-0.216736152566189,-0.16848267395376,0.198288196951388
2.64999999999998,-0.809016994374873,0.604409945494135,-0.234045333593151,-0.184226888563479,0.186137723337505
2.65999999999998,-0.844327925501947,0.622947774913886,-0.250458664682133,-0.199236458177064,0.173252652054689
2.66999999999998,-0.876306680043802,0.639047317302488,-0.265911282638568,-0.21345220122306,0.15968383344086
2.67999999999998,-0.904827052465965,0.652645001814172,-0.280342115211112,-0.226818068285708,0.145484818317352
2.68999999999998,-0.929776485888205,0.663687131577539,-0.293694124083629,-0.23928136405753,0.13071164343638
2.69999999999998,-0.951056516295115,0.67213009476032,-0.305914529031179,-0.250792954114194,0.115422611614947
2.70999999999998,-0.9685831611286,0.677940538158779,-0.316955015761313,-0.261307460046609,0.099678062350857
2.71999999999998,-0.982287250728664,0.681095497448264,-0.326771928014191,-0.270783438123452,0.083540131310621
2.72999999999998,-0.992114701314462,0.681582488598407,-0.335326438204384,-0.279183542487912,0.067072507906111
2.73999999999998,-0.998026728428264,0.679399557163818,-0.342584701805842,-0.286474672848925,0.0503401825090509
2.74999999999998,-1,0.674555285342908,-0.348517990856558,-0.292628105036655,0.033409189449695
2.75999999999998,-0.99802672842828,0.667068758969265,-0.353102806384664,-0.297619604458747,0.0163463481258539
2.76999999999998,-0.992114701314494,0.656969491402649,-0.356320972093202,-0.301429521904365,-0.000781002594917979
2.77999999999998,-0.982287250728712,0.644297307574233,-0.358159705782543,-0.304042870616266,-0.017905268824576
2.78999999999998,-0.968583161128663,0.629102186692422,-0.358611669675837,-0.305449385845069,-0.034958868828484
2.79999999999998,-0.951056516295193,0.611444064956128,-0.35767499952737,-0.305643565279465,-0.051874499850707
2.80999999999998,-0.929776485888299,0.591392598868766,-0.355353311951527,-0.30462469069948,-0.0685854037822409
2.81999999999998,-0.904827052466073,0.569026890738861,-0.351655689967867,-0.302396830844158,-0.085025630073164
