"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
3.01999999999998,0.125333233564179,0.113896340527737,-0.140584384468922,0.0265777634426696,-0.000110280498515386
3.02999999999998,0.187381314585601,0.160936837658668,-0.198820196342621,0.0377739453386902,-0.000109413345262786
3.03999999999998,0.248689887164732,0.207335541886086,-0.256265884238858,0.0488222279668193,-0.000108114385952693
3.04999999999998,0.309016994374827,0.252909315554507,-0.312694685744816,0.059678981443362,-0.000106388746946996
3.05999999999998,0.36812455268456,0.297478276581389,-0.367883851848972,0.070301332029362,-0.000104243238221016
3.06999999999998,0.425779291564957,0.340866509393,-0.421615526872323,0.0806473311513963,-0.000101686327926703
3.07999999999998,0.481753674101603,0.38290275775754,-0.473677607061004,0.0906761211976131,-9.87281058508621e-05
3.08999999999998,0.535826794978891,0.423421101937664,-0.523864579169471,0.100348096983922,-9.53802478850241e-05
3.09999999999998,0.587785252292372,0.462261612588253,-0.571978329833736,0.109625061279683,-9.16559657999916e-05
3.10999999999998,0.63742398974859,0.499270982428968,-0.61782892898739,0.118470376600514,-8.75699579079431e-05
3.11999999999998,0.684547105928594,0.534303130983654,-0.66123537822479,0.12684910889116,-8.31383499759475e-05
3.12999999999998,0.728968627421325,0.567219781459152,-0.702026325865962,0.134728165775461,-7.83786313490464e-05
3.13999999999998,0.770513242775709,0.597891006090789,-0.740040743025659,0.14207642734877,-7.33095860999955e-05
3.14999999999998,0.809016994374873,0.626195738816707,-0.775128558685705,0.148864868648843,-6.79512201549881e-05
3.15999999999998,0.844327925501947,0.652022253585824,-0.807151252433451,0.155066674167536,-6.2324680090986e-05
3.16999999999998,0.876306680043802,0.675268604903506,-0.835982401305484,0.160657344230314,-5.64521716639177e-05
3.17999999999998,0.904827052465965,0.695843030406795,-0.861508178115674,0.165614790838366,-5.03568705130797e-05
3.18999999999998,0.929776485888204,0.713664312188474,-0.883627800572551,0.169919425551827,-4.40628322499192e-05
3.19999999999998,0.951056516295114,0.728662098754029,-0.902253930131259,0.17355423648038,-3.75948968500128e-05
3.20999999999998,0.968583161128599,0.74077718150481,-0.917313015656988,0.176504855562445,-3.09785897329995e-05
3.21999999999998,0.982287250728665,0.749961728916159,-0.928745583832187,0.178759614892954,-2.42400230739959e-05
3.22999999999998,0.992114701314462,0.756179475053006,-0.936506474217001,0.180309593373575,-1.74057904199776e-05
3.23999999999998,0.998026728428264,0.759405863027623,-0.940565017360352,0.181148651469083,-1.05028636460114e-05
3.24999999999998,1,0.759628141518448,-0.940905155447489,0.181273455443695,-3.55848534594472e-06
3.25999999999998,0.99802672842828,0.756845415252655,-0.937525506114429,0.180683490799881,3.39993810705153e-06
3.26999999999998,0.992114701314494,0.751068648562565,-0.930439367612452,0.179381063994891,1.03449450040149e-05
3.27999999999998,0.982287250728713,0.742320622352827,-0.919674666814165,0.177371293587915,1.72491265770514e-05
3.28999999999998,0.968583161128663,0.730635843714483,-0.905273848414114,0.174662089934814,2.4085235183019e-05
3.29999999999998,0.951056516295193,0.716060410027619,-0.887293707598236,0.171264123862438,3.08262918209956e-05
3.30999999999998,0.929776485888298,0.698651826903132,-0.865805165983089,0.167190784772501,3.74456925439914e-05
3.31999999999998,0.904827052466073,0.678478781589462,-0.840892991852416,0.16245812757657,4.39173136159987e-05
3.32999999999998,0.876306680043924,0.655620871301151,-0.812655465138333,0.1570848094518,5.02156146180155e-05
3.33999999999998,0.844327925502083,0.630168289426183,-0.781203989886901,0.151092016199572,5.63157388539792e-05
3.34999999999998,0.809016994375022,0.60222146971587,-0.74666265478677,0.144503378682859,6.21936119590272e-05
3.35999999999998,0.77051324277587,0.571890689632246,-0.709167742924431,0.13734487932897,6.78260367850125e-05
3.36999999999998,0.728968627421499,0.539295635217858,-0.668867194396217,0.129644749962892,7.31907845329394e-05
3.37999999999998,0.684547105928782,0.504564928914284,-0.625920022415144,0.121433360183726,7.82666828659517e-05
3.38999999999998,0.637423989748789,0.467835621527649,-0.580495684991639,0.112743097163975,8.30336999850662e-05
3.39999999999998,0.587785252292574,0.429252651887462,-0.532773417534056,0.10360823866874,8.74730221459286e-05
