"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w4) [A]","Current(w6) [A]","Current(w2)+Current(w4)+Current(w6) [A]"
1.71999999999999,-0.982287250728677,0.658508336181685,-0.366680393275465,-0.29182494178777,3.00111845003004e-06
1.72999999999999,-0.99211470131447,0.663566092078572,-0.367711874988857,-0.29585206341226,2.15367745498574e-06
1.73999999999999,-0.998026728428268,0.666035310524148,-0.367341502434811,-0.298692510352237,1.29773710000336e-06
1.74999999999999,-1,0.66590617938204,-0.365570531459818,-0.300335211246827,4.36675395010244e-07
1.75999999999999,-0.998026728428276,0.663179143518703,-0.362405750219067,-0.300773819409066,-4.26109430018418e-07
1.76999999999999,-0.992114701314486,0.657864899078924,-0.357859446125411,-0.300006740165887,-1.28721237402374e-06
1.77999999999999,-0.982287250728701,0.649984356338339,-0.351949364929428,-0.298037134643965,-2.14323505404179e-06
1.78999999999999,-0.968583161128647,0.639568551401268,-0.344698633126802,-0.294872909073616,-2.99079915000444e-06
1.79999999999999,-0.951056516295174,0.626658526490018,-0.33613566859929,-0.290526684450415,-3.82655968705903e-06
1.80999999999999,-0.929776485888275,0.611305169941135,-0.326294075315661,-0.28501574184383,-4.64721835596871e-06
1.81999999999999,-0.904827052466046,0.593569011457434,-0.315212500162656,-0.278361960831119,-5.44953634101786e-06
1.82999999999999,-0.876306680043894,0.573519985250075,-0.302934486740217,-0.270591728857169,-6.23034731100924e-06
1.83999999999999,-0.844327925502049,0.551237154618166,-0.2895083026434,-0.261735838544397,-6.98656963099564e-06
1.84999999999999,-0.809016994374985,0.526808397755911,-0.27498674795479,-0.251829365020196,-7.7152190749441e-06
1.85999999999999,-0.770513242775829,0.500330063753721,-0.259426947615049,-0.240911529558451,-8.4134197789465e-06
1.86999999999999,-0.728968627421455,0.471906589848886,-0.242890124278657,-0.229025543986613,-9.0784163840063e-06
1.87999999999999,-0.684547105928735,0.441650091804311,-0.225441361373738,-0.216218438015002,-9.70758442903064e-06
1.88999999999999,-0.637423989748739,0.409679918069639,-0.207149340424185,-0.202540876086245,-1.02984407910067e-05
1.89999999999999,-0.587785252292524,0.376122181567583,-0.188086072139765,-0.188046958081752,-1.08486539340258e-05
1.90999999999999,-0.53582679497905,0.341109261528421,-0.168326614079537,-0.17279400350079,-1.13560519059697e-05
1.91999999999999,-0.481753674101771,0.304779279177911,-0.147948772269193,-0.156842325541337,-1.18186326190373e-05
1.92999999999999,-0.42577929156513,0.267275553897991,-0.127032793204688,-0.140254995263833,-1.22345705299842e-05
1.93999999999999,-0.368124552684737,0.228746039824975,-0.105661050905572,-0.123097591143263,-1.26022238600143e-05
1.94999999999999,-0.309016994375009,0.189342737702498,-0.0839177190266995,-0.105437938817568,-1.29201417695124e-05
1.95999999999999,-0.248689887164916,0.149221097947786,-0.0618884384554694,-0.0873458465619181,-1.31870696014891e-05
1.96999999999999,-0.187381314585787,0.108539406379894,-0.0396599803810911,-0.068892827952876,-1.34019540731084e-05
1.97999999999999,-0.125333233564368,0.0674581594225951,-0.0173199045444437,-0.0501518188247915,-1.35639466400939e-05
1.98999999999999,-0.0627905195293773,0.0261394298458399,0.00504378953001555,-0.031196891784403,-1.36724085475493e-05
1.99999999999999,-6.26623480986677e-14,-0.0152537711465289,0.0273430070612864,-0.0121029628261929,-1.37269114354015e-05
2.00999999999999,0.0627905195292505,-0.0565581376143527,0.0494899047628361,0.00705450561116391,-1.37272403526907e-05
2.01999999999999,0.125333233564241,-0.0976107149401918,0.0713972404679926,0.0261998010784023,-1.36733937968966e-05
2.02999999999999,0.187381314585662,-0.138249541992873,0.0929787164183312,0.0452572599899269,-1.35655846149052e-05
2.03999999999999,0.248689887164794,-0.178314288612479,0.114149318116078,0.0641515662584961,-1.34042379048988e-05
2.04999999999999,0.309016994374888,-0.217646892189297,0.134825653420572,0.0828080487779055,-1.31899908194927e-05
2.05999999999999,0.368124552684619,-0.256092177134251,0.154926277372353,0.10115297607336,-1.29236885379608e-05
2.06999999999999,0.425779291565015,-0.293498470415257,0.174372016758358,0.119113847274711,-1.26063821880018e-05
2.07999999999999,0.481753674101658,-0.329718199105897,0.193086281661094,0.136619678120699,-1.22393241039909e-05
2.08999999999999,0.535826794978944,-0.364608472099805,0.210995367710714,0.153601280426365,-1.18239627260042e-05
2.09999999999999,0.587785252292422,-0.398031646863726,0.228028747142827,0.169991537783479,-1.13619374199903e-05
2.10999999999999,0.63742398974864,-0.429855867783452,0.244119345382995,0.185725667328856,-1.08550716009514e-05
2.11999999999999,0.684547105928641,-0.459955589748461,0.259203809712399,0.200741474670394,-1.03053656680396e-05
2.12999999999999,0.728968627421369,-0.488212075067288,0.273222756287135,0.214979603791281,-9.7149888719783e-06
2.13999999999999,0.77051324277575,-0.514513859061846,0.28612100484344,0.228383767947016,-9.0862713899853e-06
2.14999999999999,0.809016994374909,-0.538757191346047,0.297847795976343,0.240900973675447,-8.42169425707695e-06
2.15999999999999,0.84432792550198,-0.560846443835801,0.30835699370471,0.252481726250695,-7.72388039599337e-06
2.16999999999999,0.876306680043832,-0.580694491102196,0.317607266141761,0.263080229376628,-6.99558380695686e-06
2.17999999999999,0.904827052465992,-0.598223051646697,0.325562248022848,0.272654563945156,-6.23967869295416e-06
2.18999999999999,0.929776485888228,-0.61336299676739,0.332190683999582,0.281166853619562,-5.45914824601201e-06
2.19999999999999,0.951056516295134,-0.626054625720251,0.337466555088705,0.288583413558684,-4.65707286195771e-06
2.20999999999999,0.968583161128615,-0.636247898971074,0.341369176980512,0.294874885372652,-3.83661791003576e-06
2.21999999999999,0.982287250728677,-0.643902637683131,0.343883286102883,0.300016350558746,-3.00102150208037e-06
2.22999999999999,0.99211470131447,-0.648988680140696,0.344999095655765,0.303987430903682,-2.15358124899812e-06
2.23999999999999,0.998026728428268,-0.651486001893367,0.344712337302977,0.306772366948759,-1.29764163103729e-06
2.24999999999999,1,-0.651384794602963,0.343024275788697,0.308360082233594,-4.36580671947517e-07
2.25999999999999,0.998026728428276,-0.648685506301512,0.339941707314444,0.308744225190495,4.26203426995286e-07
2.26999999999999,0.992114701314486,-0.643398836966901,0.335476928664391,0.307923195608166,1.28730565596147e-06
2.27999999999999,0.982287250728701,-0.635545697717502,0.329647691002353,0.305900150042778,2.1433276289895e-06
2.28999999999999,0.968583161128647,-0.625157128270118,0.322477129776055,0.302682989385087,2.99089102395733e-06
2.29999999999999,0.951056516295174,-0.612274174332279,0.313993672215565,0.298284328767592,3.8266508779472e-06
2.30999999999999,0.929776485888275,-0.596947725107742,0.304230926507221,0.292721445909374,4.647308853023e-06
2.31999999999999,0.904827052466047,-0.579238313938386,0.293227549204673,0.286016214359882,5.44962616899625e-06
2.32999999999999,0.876306680043894,-0.559215877888392,0.28102709139528,0.27819501692955,6.23043643799281e-06
2.33999999999999,0.844327925502049,-0.536959481391716,0.267677827169774,0.269288640880133,6.98665819098832e-06
2.34999999999999,0.809016994374984,-0.512557006858594,0.253232564364519,0.259332157800969,7.71530689408495e-06
2.35999999999999,0.770513242775829,-0.486104804599029,0.237748435308049,0.248364782798023,8.41350704300359e-06
2.36999999999999,0.728968627421455,-0.457707314212043,0.221286670445726,0.236429722269273,9.07850295597812e-06
2.37999999999999,0.684547105928735,-0.427476653601481,0.203912358725825,0.223574002546021,9.70767036498343e-06
2.38999999999999,0.637423989748739,-0.395532173164343,0.18569418800667,0.209848283683804,1.02985261309918e-05
2.39999999999999,0.587785252292524,-0.361999989107846,0.16670417827807,0.195306659568345,1.08487385690192e-05
2.40999999999999,0.53582679497905,-0.327012480553182,0.147017391955261,0.180006444733946,1.13561360250147e-05
2.41999999999999,0.481753674101771,-0.290707771679778,0.126711641334686,0.164007949061282,1.18187161899652e-05
2.42999999999999,0.425779291565132,-0.253229185304547,0.105867181086656,0.147374238871293,1.22346534019713e-05
2.43999999999999,0.368124552684736,-0.214724675343684,0.084566391340156,0.130170886309716,1.26023061879921e-05
2.44999999999999,0.309016994375007,-0.175346245089518,0.0628934505137501,0.112465714799252,1.29202234841197e-05
2.45999999999999,0.248689887164916,-0.13524934708998,0.040934007695805,0.0943285265450029,1.31871508279036e-05
2.46999999999999,0.187381314585789,-0.0945922688565183,0.0187748397780208,0.0758308311130989,1.34020346014146e-05
2.47999999999999,0.125333233564369,-0.0535355071997209,-0.00349648883527692,0.0570455600618297,1.35640268318776e-05
2.48999999999999,0.0627905195293757,-0.0122411381695912,-0.0257919706349607,0.0380467812924602,1.36724879082964e-05
2.49999999999999,6.45611696179827e-14,0.0291278258430468,-0.0480235052832248,0.0189094064306767,1.3726990498699e-05
2.50999999999999,-0.0627905195292486,0.0704080777110642,-0.0701032441434842,-0.000291106248899741,1.37273186802464e-05
2.51999999999999,-0.12533323356424,0.111436660811869,-0.0919439388538874,-0.0194790484861681,1.36734718135002e-05
2.52999999999999,-0.187381314585664,0.152051612371547,-0.11345928590361,-0.0385787608059854,1.35656619515909e-05
2.53999999999999,-0.248689887164793,0.19209260140477,-0.134564265561779,-0.0575149315281649,1.34043148260973e-05
2.54999999999999,-0.309016994374888,0.231401562887941,-0.155175478636883,-0.0762128941839801,1.31900670779089e-05
2.55999999999999,-0.368124552684619,0.269823321091608,-0.175211476196321,-0.0945989211309722,1.29237643148178e-05
2.56999999999999,-0.425779291565015,0.307206201097429,-0.194593078984053,-0.112600515655831,1.26064575450141e-05
2.57999999999999,-0.481753674101659,0.343402627427577,-0.213243691115938,-0.130146696912925,1.22393987140035e-05
2.58999999999999,-0.535826794978942,0.378269710517301,-0.231089604499584,-0.14716828198061,1.18240371070333e-05
2.59999999999999,-0.587785252292421,0.411669803742823,-0.248060284518376,-0.1635981572132,1.13620112470181e-05
2.60999999999999,-0.63742398974864,0.443471050934887,-0.264088652376009,-0.179371543413957,1.08551449209959e-05
2.61999999999999,-0.684547105928644,0.47354790689832,-0.279111349360978,-0.19442625209881,1.03054385320045e-05
2.62999999999998,-0.728968627421325,0.50178163213188,-0.293068986973743,-0.208702930096938,9.7150611989838e-06
2.63999999999998,-0.770513242775709,0.528060760153402,-0.305906379445931,-0.222145294364273,9.08634319796153e-06
